,start_longitude,start_latitude,end_longitude,end_latitude,start_longitude_utm,start_latitude_utm,end_longitude_utm,end_latitude_utm,hour,daytype
157880,4.87397,52.36975,4.8773599999999995,52.37788,120046.43736843392,486998.1815640566,120283.67278964093,487901.11992293235,23,weekday
157888,4.89208,52.36541,4.88454,52.33525,121276.49715631382,486506.72010210267,120739.67279459903,483154.5782291636,23,weekday
157892,4.88722,52.365759999999995,4.84542,52.342259999999996,120945.74909531874,486547.9346015886,118079.21495160369,483953.7330619386,23,weekday
157890,4.92495,52.36208,4.8735599999999994,52.37444,123512.9268289563,486121.4272082771,120022.21333572816,487520.20240300754,23,weekday
157882,4.884469999999999,52.360640000000004,4.92433,52.366240000000005,120754.49538201527,485979.56484609086,123473.65109956774,486584.5512010008,23,weekday
157891,4.91234,52.356809999999996,4.872240000000001,52.32542,122650.14650320025,485540.62461020704,119893.57594615912,482066.7574705198,23,weekday
157904,4.90285,52.36122,4.858709999999999,52.34663,122006.93139554313,486035.5716113782,118988.41784551437,484433.26243163936,23,weekday
157894,4.9442,52.35967,4.8959,52.36738,124822.51594688365,485845.09442993335,121538.16496326125,486724.1374803849,23,weekday
157886,4.8945099999999995,52.4033,4.93703,52.40311,121470.66854921442,490721.3600584175,124364.12326334268,490681.3932183281,23,weekday
157902,4.88184,52.390440000000005,4.88495,52.32759,120598.46731763502,489296.44948422106,120761.71212722658,482302.11694676126,23,weekday
163276,4.84275,52.36932,4.83594,52.36518,117919.88280974166,486965.854169679,117452.58943316517,486508.73357287655,23,weekday
163300,4.86981,52.33348,4.93581,52.37117,119734.31912872271,482964.7081645553,124258.96260980621,487128.14746422245,23,weekday
163305,4.89151,52.36051,4.89006,52.36596,121233.9454336705,485961.7976001593,121139.3338333924,486568.8565276264,23,weekday
163302,4.88741,52.359190000000005,4.94442,52.35089,120953.64902925448,485816.8488016649,124831.53460795735,484868.1134586155,23,weekday
163294,4.90094,52.36485,4.94304,52.39911,121879.53783791955,486440.32712111674,124770.39218705178,490233.81293533737,23,weekday
163289,4.88822,52.363640000000004,4.87257,52.330870000000004,121012.23498946862,486311.58796109544,119920.37740437558,482672.97519156523,23,weekday
163290,4.88729,52.38928,4.91043,52.37138,120968.5691372194,489164.810515106,122530.69429768054,487162.5806312747,23,weekday
163311,4.91043,52.37138,4.99416,52.36045,122530.69429768054,487162.5806312747,128226.24069932848,485912.2525296199,23,weekday
163295,4.9423900000000005,52.37185,4.90792,52.37007,124707.5368174754,487201.0359460425,122358.79598783128,487017.95341537683,23,weekday
163298,4.926019999999999,52.358779999999996,4.92795,52.378240000000005,123583.47435014255,485753.79493788176,123728.66753766694,487918.14230665215,23,weekday
163301,4.88846,52.35484,4.830509999999999,52.35879,121021.84453638518,485332.36344132613,117077.28813991303,485800.5943221951,23,weekday
163316,4.89281,52.35768,4.9476,52.35641,121320.35094885204,485646.3191518279,125051.92231687804,485480.9665382119,23,weekday
163319,4.89082,52.40618,4.85939,52.34847,121221.75103228443,491043.51366658,119036.24324548674,484637.6473407925,23,weekday
163321,4.9949,52.35683,4.89179,52.37511,128274.46847572195,485509.2058842026,121264.12277344815,487586.1061665739,23,weekday
163314,4.8945300000000005,52.34359,4.9890300000000005,52.358959999999996,121426.86549289187,484077.8315367704,127875.8822876681,485748.3773031912,23,weekday
163303,4.85891,52.37986,4.87033,52.37478,119028.99647288016,488130.4190307118,119802.5314995301,487559.5956628135,23,weekday
163310,4.90304,52.367059999999995,4.88258,52.36077,122024.21432644008,486685.2607239736,120625.85357616514,485994.92369872186,23,weekday
163309,4.881069999999999,52.379740000000005,4.87214,52.362770000000005,120537.736665606,488106.29849704646,119916.28826009082,486222.4516718959,23,weekday
163324,4.90731,52.35682,4.842890000000001,52.3654,122307.49150506924,485543.99413239525,117926.14159622135,486529.6333264463,23,weekday
165120,4.908519999999999,52.34539,4.90067,52.373059999999995,122381.52253379181,484271.71648421633,121867.2801335709,487353.92004821403,23,weekday
165123,4.88646,52.34763,4.93049,52.334790000000005,120880.04914358075,484531.10002779774,123871.15646367923,483082.67349037307,23,weekday
165135,4.9051800000000005,52.37235,4.93471,52.36437,122173.8800529679,487272.87090160814,124179.3269909956,486372.0245478848,23,weekday
165097,4.89272,52.35706,4.88834,52.36807,121313.7493070533,485577.37809228094,121023.80131324203,486804.42622632725,23,weekday
165142,4.90161,52.37316,5.0028,52.35242,121931.36749834473,487364.6170302865,128810.04642144043,485015.65104412107,23,weekday
165138,4.87336,52.38475,4.858169999999999,52.37294,120016.72798335933,488667.4212166862,118972.99051618311,487360.8474673434,23,weekday
165121,4.91493,52.35662,4.86458,52.36138,122826.44926258983,485518.3318460524,119400.22823556905,486071.48310662864,23,weekday
165116,4.9211800000000006,52.372040000000005,4.87927,52.36911,123263.2563450585,487231.25252473925,120406.8879558623,486924.43032936833,23,weekday
165122,4.86113,52.36438,4.8699,52.3335,119167.64919409051,486406.97111573676,119740.46935224437,482966.88962476386,23,weekday
165127,4.89065,52.37751,4.85086,52.383590000000005,121188.32352837353,487853.6689613685,118483.95910847878,488549.45610659785,23,weekday
165133,4.91796,52.36164,4.8993199999999995,52.37192,123036.48121975729,486075.5311209709,121774.49295127337,487227.69815602887,23,weekday
165148,4.88483,52.36939,4.868469999999999,52.32498,120785.76614159052,486952.94456431916,119636.21814315976,482019.63462872314,23,weekday
165151,4.8594,52.38496,4.8847,52.3681,119066.49265210767,488697.61735719146,120775.91739595737,486809.47678804625,23,weekday
165143,4.9286,52.34356,4.83164,52.37195,123748.51173687333,484059.2594649979,117165.48864949367,487264.2171067271,23,weekday
165164,4.8993199999999995,52.37192,4.96481,52.37215,121774.49295127337,487227.69815602887,126234.55161223977,487225.2803864834,23,weekday
165153,4.95712,52.311840000000004,4.86637,52.325720000000004,125671.04779111108,480518.09962132777,119493.64761217238,482102.99485530454,23,weekday
165154,4.860469999999999,52.32611,4.84385,52.36936,119091.75248427177,482149.2930480632,117994.83080980545,486969.74242632516,23,weekday
165161,4.90067,52.373059999999995,4.91718,52.35716,121867.2801335709,487353.92004821403,122980.11799502664,485577.41743326234,23,weekday
165152,4.8852,52.355259999999994,4.85957,52.34344,120800.07530599192,485380.6269862995,119044.43384788651,484077.9091156165,23,weekday
165174,4.87446,52.37996,4.95657,52.31711,120087.84571816187,488133.94029930816,125637.02427577936,481104.6741084518,23,weekday
165165,4.89584,52.37053,4.9566099999999995,52.30477,121536.45473646736,487074.64363028435,125631.59788410999,479731.68312627194,23,weekday
165155,4.86353,52.324259999999995,4.88645,52.35383,119298.86777730225,481941.94743049284,120884.13357201639,485220.93237783585,23,weekday
165156,4.92546,52.35962,4.91078,52.40603,123545.92212452715,485847.49872646085,122579.87666779199,491017.70602466766,23,weekday
165170,4.90474,52.3525,4.90616,52.36841,122129.21414956392,485064.5013874008,122237.70815936894,486834.0508344368,23,weekday
165168,4.87858,52.38548,4.981240000000001,52.36119,120372.67917142452,488746.1361805561,127346.61146100864,485999.438186814,23,weekday
165167,4.93389,52.35418,4.94864,52.34433,124116.38401900802,485238.60309575096,125114.63977862446,484136.4809369362,23,weekday
165166,4.9362,52.36254,4.87863,52.36553,124279.54721902593,486167.78040819394,120360.50576497642,486526.41506093735,23,weekday
168001,4.89271,52.386720000000004,4.9885,52.358999999999995,121335.58528833027,488877.4445806172,127839.80277448091,485753.0262986264,23,weekday
167995,4.9258,52.35915,4.87378,52.37603,123568.74984904198,485795.05762387725,120038.44791121653,487697.0043744212,23,weekday
167991,4.92545,52.359609999999996,4.92759,52.37829,123545.23384134917,485846.3904361915,123704.19009711401,487923.8608789133,23,weekday
167989,4.91341,52.355309999999996,4.87965,52.362140000000004,122721.9479487277,485373.25332979223,120427.33671291593,486148.7472695074,23,weekday
167988,4.82859,52.363890000000005,4.8402,52.37622,116950.87084229453,486369.038438822,117752.01189961348,487734.87426525465,23,weekday
168002,4.91222,52.35005,4.85802,52.37942,122637.04279712756,484788.54185561306,118968.04056718637,488081.9054795197,23,weekday
168004,4.94969,52.35501,4.90187,52.34718,125193.36230405938,485324.3367589778,121929.71675349303,484473.8896839202,23,weekday
168006,4.90681,52.37316,4.9099699999999995,52.355270000000004,122285.48020460678,487362.2570154958,122487.56506055532,485370.3403045072,23,weekday
168016,4.89497,52.38021,4.94795,52.35624,121484.520897497,488152.07286186656,125075.65126722862,485461.9072626218,23,weekday
168007,4.8575099999999996,52.34659,4.8794,52.36675,118906.61836995553,484429.40881146054,120413.90171746971,486661.7879500056,23,weekday
168008,4.87675,52.33399,4.93555,52.3711,120207.74486538189,483018.0982431023,124241.20760848513,487120.4693445359,23,weekday
168013,4.87965,52.362140000000004,4.93503,52.398559999999996,120427.33671291593,486148.7472695074,124224.85862871274,490175.9895044648,23,weekday
168005,4.87862,52.34701,4.94091,52.34121,120345.36550859365,484465.8367160427,124585.75683462745,483792.5561884816,23,weekday
168021,4.89348,52.35796,4.95985,52.37147,121366.20512183537,485677.1615934977,125896.32756381494,487151.60135659843,23,weekday
168014,4.82859,52.35589,4.85901,52.34277,116944.01020028749,485478.940258805,119005.72997443247,484003.6414093155,23,weekday
168009,4.85499,52.38098,4.85439,52.35812,118763.00637476811,488256.9865536627,118703.45472416557,485713.8214832981,23,weekday
168015,4.90763,52.369,4.88417,52.32672,122338.25822434529,486899.03255275765,120707.86902369169,482205.6876910486,23,weekday
168010,4.91384,52.33367,4.92511,52.364090000000004,122735.51878744831,482965.3396303946,123525.25118513613,486344.99649022816,23,weekday
170016,4.88892,52.35783,4.85902,52.35021,121055.46989808624,485664.8232684615,119012.44358793649,484831.4273614743,23,weekday
170023,4.940180000000001,52.31047,4.959169999999999,52.318709999999996,124514.91962915694,480372.65795153135,125815.35595382562,481281.64400387765,23,weekday
170017,4.89501,52.38025,4.9897599999999995,52.35955,121487.27463423513,488156.5048931811,127925.97037677863,485813.7497911424,23,weekday
170001,4.87711,52.38547,4.8671,52.38501,120272.59439072604,488745.72699990077,119590.75079180166,488699.39012042247,23,weekday
170042,4.86525,52.38497,4.95841,52.318509999999996,119464.77032011666,488695.8451880132,125763.405699724,481259.69773760514,23,weekday
170022,4.86181,52.366279999999996,4.89254,52.352940000000004,119215.49780963085,486618.03418880573,121298.35859864429,485119.0595952628,23,weekday
170040,4.93926,52.35154,4.87606,52.3795,124480.41549100324,484942.5944492597,120196.42555094151,488081.9896599489,23,weekday
170037,4.95364,52.30907,4.92641,52.33874,125431.89334503029,480211.3169562594,123595.86700113727,483523.9201688395,23,weekday
170013,4.88702,52.36309,4.86839,52.32497,120930.0768881664,486250.9568329351,119630.75638713865,482018.5610386668,23,weekday
170028,4.87999,52.36625,4.919,52.41321,120453.69629117497,486605.8751417267,123144.39487180406,491812.93597478245,23,weekday
170041,4.83789,52.390840000000004,4.8955400000000004,52.359390000000005,117607.04676003846,489362.72741472075,121507.61553977299,485835.3134091997,23,weekday
170030,4.90784,52.34646,4.90088,52.37402,122335.97379210188,484391.07365006,121882.29764162347,487460.6366746517,23,weekday
170034,4.83234,52.349909999999994,4.95524,52.30753,117194.38444704059,484811.6301997037,125539.98809426004,480039.32209337107,23,weekday
170035,4.92638,52.366479999999996,4.92382,52.34455,123613.44498202216,486610.36461648054,123423.48686640555,484171.4809972906,23,weekday
170036,4.88154,52.388259999999995,4.88955,52.365840000000006,120576.35311981077,489054.0378372278,121104.50626225164,486555.7433772286,23,weekday
170046,4.8671,52.38501,4.835369999999999,52.35094,119590.75079180166,488699.39012042247,117401.70290471481,484924.65405954246,23,weekday
170044,4.88923,52.37088,4.82875,52.36326,121086.56423247264,487116.65828604536,116961.22870392463,486298.8591653655,23,weekday
170043,4.89388,52.37699,4.948,52.356390000000005,121407.86639485665,487794.31001639756,125079.15863416232,485478.57608293655,23,weekday
170047,4.89254,52.352940000000004,4.93998,52.35553,121298.35859864429,485119.0595952628,124532.20960341087,485386.2307549756,23,weekday
170049,4.89429,52.3776,4.83069,52.35626,121436.24602539118,487861.99058469303,117087.38831376418,485519.0066935493,23,weekday
172384,4.88707,52.35438,4.8196,52.37631,120926.79531812959,485281.8351642645,116349.3632681338,487755.6755761006,23,weekday
172389,4.93286,52.3564,4.93149,52.37081,124047.76062110871,485486.0462096562,123964.51106423282,487089.9338160071,23,weekday
172381,4.8868,52.374990000000004,4.83208,52.3729,120924.2338554674,487575.0891918224,117196.2623805722,487369.6869384318,23,weekday
172383,4.86112,52.37495,4.87701,52.39131,119175.50525869746,487583.02335821016,120270.36137143642,489395.55259221286,23,weekday
172382,4.8709,52.37169,4.92572,52.339220000000005,119838.89681197058,487215.5165880363,123549.18242717642,483577.6253330003,23,weekday
172408,4.9216,52.349540000000005,4.88208,52.38662,123275.77654849032,484727.65121274116,120611.84182148491,488871.30961284356,23,weekday
172412,4.89303,52.37813,4.92581,52.35909,121350.8525641129,487921.54437357344,123569.38855426843,485788.37750800827,23,weekday
172373,4.89325,52.34121,4.86774,52.347609999999996,121337.83672540201,483813.6206710012,119604.49581891997,484537.8514881494,23,weekday
172393,4.9029,52.37381,4.99775,52.35707,122019.6979765952,487436.3502431423,128468.76546283466,485534.8621308473,23,weekday
172380,4.84436,52.34232,4.85316,52.370490000000004,118007.03042858835,483960.94923112885,118629.8071738676,487090.75616879325,23,weekday
172387,4.88234,52.36642,4.81979,52.376740000000005,120613.88445287556,486623.6722521844,116362.67561978838,487803.4171618241,23,weekday
172399,4.85355,52.37273,4.84636,52.37557,118658.20240538978,487339.78904748685,118170.9288111293,487659.40510045364,23,weekday
172404,4.93302,52.35655,4.87499,52.38007,124058.76511371494,485502.66734368575,120124.01887705488,488145.9240378303,23,weekday
172405,4.89214,52.36546,4.89445,52.35889,121280.62178400741,486512.25532995776,121432.9868438814,485780.1862711896,23,weekday
172413,4.9379599999999995,52.358059999999995,4.92542,52.35971,124396.34016626695,485668.57720698905,123543.26114462991,485857.52975586377,23,weekday
172403,4.9196800000000005,52.3708,4.90621,52.37353,123160.21574721407,487093.94404279796,122244.89426749921,487403.69540147437,23,weekday
172402,4.92435,52.378859999999996,4.9864,52.36458,123483.98091954466,487988.68511296244,127700.18243455827,486374.66522339673,23,weekday
172441,4.89452,52.34452,4.92834,52.37915,121426.88736689545,484181.3102328409,123755.86407500772,488019.2238305296,23,weekday
172409,4.91792,52.36144,4.83252,52.34765,123033.61248406222,486053.2961639429,117204.72421759668,484560.0840761545,23,weekday
172400,4.86831,52.37549,4.90076,52.3652,119665.54331357213,487639.57534203416,121867.53916854097,486479.35142440203,23,weekday
172440,4.95915,52.31154,4.88895,52.35774,125809.28247109207,480483.9017632837,121057.44472130282,485654.7955760002,23,weekday
172416,4.960380000000001,52.30632,4.92747,52.33741,125889.74149219824,479902.6190211226,123667.16915956025,483375.48231535486,23,weekday
172424,4.8925,52.3801,4.988919999999999,52.35875,121316.26067096739,488140.979106872,127868.26061923608,485725.05316016526,23,weekday
172406,4.879980000000001,52.36636,4.85548,52.38198,120453.10085694287,486618.118818855,118797.18510145006,488368.0046157179,23,weekday
172427,5.00274,52.351079999999996,4.89562,52.358290000000004,128805.1678195306,484866.57989043236,121512.23501226031,485712.8873964988,23,weekday
172442,4.87747,52.32528,4.86377,52.32355,120250.00478426425,482048.6609667561,119314.65903557812,481862.8334141197,23,weekday
172415,4.85316,52.370490000000004,4.83179,52.35929,118629.8071738676,487090.75616879325,117164.90848156813,485855.5564796908,23,weekday
172439,4.91026,52.35819,4.86637,52.32571,122509.45949919868,485695.0977213028,119493.63961844433,482101.8822370823,23,weekday
172432,4.85356,52.36781,4.83229,52.350159999999995,118654.85246753469,486792.3715140668,117191.1907088326,484839.4718017181,23,weekday
172430,4.87701,52.39131,4.90842,52.36932,120270.36137143642,489395.55259221286,122392.29638833029,486934.2810116855,23,weekday
172423,4.84606,52.34776,4.85084,52.36872,118127.39691268638,484565.3487313724,118470.35193638297,486894.98807817907,23,weekday
172434,4.879980000000001,52.366409999999995,4.83585,52.36564,120453.13979186161,486623.68196003564,117446.84885872091,486559.9609340507,23,weekday
177369,4.86049,52.36813,4.88374,52.3653,119127.08994749203,486824.522749607,120708.37117605217,486498.3945530087,23,weekday
177377,4.89866,52.36087,4.95467,52.30737,121721.25901180867,485998.5452123397,125501.00813859554,480021.75191008614,23,weekday
177387,4.88374,52.3653,4.93997,52.34874,120708.37117605217,486498.3945530087,124526.86699446398,484630.759663221,23,weekday
177372,4.85839,52.39055,4.845280000000001,52.37543,119002.27052692758,489320.07962952944,118097.2701307752,487644.37772663514,23,weekday
177381,4.93281,52.36356,4.92381,52.35066,124049.34874981067,486282.71104976593,123427.15145024641,484851.3005768375,23,weekday
177401,4.91282,52.4044,4.88063,52.38799,122717.50748555217,490835.4349676233,120514.19458420186,489024.42942102364,23,weekday
177379,4.89496,52.38025,4.9160699999999995,52.3577,121483.87025085965,488156.5280166087,122904.89176187397,485637.99033397675,23,weekday
177388,4.954219999999999,52.368759999999995,4.87245,52.3687,125511.11526853323,486852.35315100825,119942.08996145535,486882.0897740863,23,weekday
177394,4.90301,52.37547,4.8537,52.38021,122028.42271198043,487620.9970669981,118674.54423736676,488171.95993958996,23,weekday
177397,4.84468,52.37546,4.88706,52.350970000000004,118056.43821830244,487648.0213127464,120923.49600999229,484902.43449932773,23,weekday
177389,4.90636,52.34608,4.9239999999999995,52.37265,122234.8466952249,484349.46183101146,123455.733249696,487297.8919668583,23,weekday
177392,4.92202,52.33466,4.91332,52.35812,123293.76867098587,483071.88018157607,122717.86073430532,485685.9420214872,23,weekday
177393,4.8882900000000005,52.344440000000006,4.8619699999999995,52.377720000000004,121002.29819426246,484175.3130184996,119235.62032688355,487890.80176972353,23,weekday
177395,4.92381,52.35066,4.94255,52.360240000000005,123427.15145024641,484851.3005768375,124710.50787600872,485909.20266259485,23,weekday
177396,4.88441,52.378659999999996,4.85073,52.38426,120764.31818502449,487984.551202684,118475.66029713003,488624.0678287745,23,weekday
177391,4.900119999999999,52.3507,5.01094,52.350609999999996,121813.10624090635,484866.33382944425,129363.5862233057,484811.354596711,23,weekday
177400,4.82081,52.381679999999996,4.98665,52.36336,116436.42621856926,488352.51126454154,127716.46031568474,486238.82963765727,23,weekday
177402,4.82845,52.358109999999996,4.8939900000000005,52.4038,116936.37700077775,485726.0158776615,121435.66006387371,490777.23269993457,23,weekday
179997,4.93834,52.36616,4.9204,52.35399,124427.80783085279,486569.64827556774,123197.20327216832,485223.29650114995,23,weekday
180017,4.91702,52.40289,4.87901,52.3899,123002.23003476128,490665.5634547776,120405.40232643174,489237.7145695701,23,weekday
180032,4.93235,52.40655,4.89356,52.4022,124048.03921311417,491066.130613424,121405.18506433422,490599.4099655087,23,weekday
180007,4.896780000000001,52.35219,4.99795,52.35437,121586.66351146951,485033.64960819605,128480.77698839194,485234.3778499676,23,weekday
180008,4.86322,52.36387,4.83586,52.3639,119309.5927855825,486349.1958992109,117446.05714290947,486366.3591045482,23,weekday
180021,4.87443,52.36688,4.93841,52.376540000000006,120075.50571336434,486678.6354977225,124439.72721293531,487724.53231727745,23,weekday
180027,4.8821900000000005,52.37186,4.93701,52.3977,120607.88586256144,487229.0136187415,124359.02238192855,490079.4634274541,23,weekday
180022,4.88931,52.35863,4.85568,52.37871,121082.64896771163,485753.6508581708,118808.13343343837,488004.0748672861,23,weekday
180033,4.93193,52.405559999999994,4.91412,52.34766,124018.76717231818,490956.1586523745,122764.76206526854,484521.77742843487,23,weekday
180023,4.83272,52.3793,4.867780000000001,52.323570000000004,117245.29406126925,488081.4343635053,119588.05512445602,481863.09230431815,23,weekday
180034,4.844180000000001,52.37295,4.9251,52.36401,118020.29818101284,487369.0068949211,123524.51330736317,486336.0997852918,23,weekday
180026,4.89288,52.38366,4.91818,52.4121,121344.83600011778,488536.8997861289,123087.80491934362,491689.7936057385,23,weekday
180020,4.9272,52.33934,5.00239,52.35413,123650.13035361067,483590.3357543382,128783.12280272957,485206.05956549296,23,weekday
180011,4.993930000000001,52.35435,4.9895,52.358470000000004,128206.8910917222,485233.6308724097,127907.59990542207,485693.68247192085,23,weekday
180030,4.89276,52.384029999999996,5.002669999999999,52.35116,121336.94700046952,488578.1229492215,128800.44573449831,484875.50625134504,23,weekday
180041,4.88716,52.37102,4.91942,52.34973,120945.70051285473,487133.2057669411,123127.37880792115,484749.74747813214,23,weekday
180031,4.9055800000000005,52.3454,4.94008,52.36059,122181.19463802129,484274.1561582318,124542.49517623414,485949.17982217623,23,weekday
180042,4.889819999999999,52.35393,4.92014,52.39952,121113.80199380011,485230.4777652071,123212.13842341541,490289.23087468883,23,weekday
180038,4.91106,52.34769,4.94088,52.34122,122556.28234488706,484526.4805305024,124583.7192507016,483793.6814027416,23,weekday
180043,4.87784,52.34599,4.85584,52.36953,120291.41985722972,484352.7223080215,118811.5386305882,486982.60235949996,23,weekday
181364,4.853,52.390370000000004,4.87444,52.38543,118635.21660424516,489302.74356932624,120090.79046604584,488742.55936372984,23,weekday
181363,4.9345,52.36373,4.8522099999999995,52.3645,124164.5786494673,486300.9054467965,118560.1899401152,486424.77017840813,23,weekday
181395,4.91977,52.403240000000004,4.87671,52.390409999999996,123189.62699196575,490703.2949868651,120249.2347235152,489295.55940073426,23,weekday
181366,4.89836,52.35098,4.94424,52.3596,121693.40215289802,484898.2946433581,124825.19312750516,485837.28935801756,23,weekday
181368,4.90031,52.36401,4.8537300000000005,52.35621,121835.9998191386,486347.15434584004,118656.93034788487,485501.6410015145,23,weekday
181374,4.901590000000001,52.37317,4.9961,52.35631,121930.01298209408,487365.73878768226,128355.90514955559,485450.9071684619,23,weekday
181381,4.85999,52.37089,4.90287,52.34167,119095.27087273065,487131.8555231365,121993.75892943639,483860.37752475636,23,weekday
181393,4.91841,52.37003,4.98899,52.358979999999995,123073.17167452398,487008.83008415793,127873.16968308693,485750.6175398754,23,weekday
181370,4.9238,52.35791,4.89498,52.38023,123431.62735532837,485657.9607311009,121485.21688949624,488154.29350201634,23,weekday
181375,4.83639,52.36696,4.83033,52.35686,117484.74440992123,486706.54773405916,117063.37653367236,485585.9523966044,23,weekday
181382,4.88127,52.38704,4.92135,52.37099,120557.02505221078,488918.42489063134,123274.08246070944,487114.35169522866,23,weekday
181389,4.88006,52.36631,4.9564900000000005,52.32079,120458.51064272685,486612.5175466311,125634.0018985241,481514.1518114346,23,weekday
181386,4.834569999999999,52.37343,4.885280000000001,52.36181,117366.27774393282,487427.3601270393,120810.57227162107,486109.35984645074,23,weekday
181387,4.88471,52.33572,4.90651,52.34305,120751.62193373605,483206.791119065,122242.83205850134,484012.2685648867,23,weekday
181401,4.87399,52.35288,4.8567599999999995,52.36935,120034.50808418125,485121.170758126,118874.04767872868,486962.11607190553,23,weekday
181384,4.8725,52.336890000000004,4.93574,52.37075,119920.36180584121,483342.806591085,124253.90438740753,487081.4465621214,23,weekday
181388,4.879569999999999,52.36931,4.8945300000000005,52.35573,120427.47523627768,486946.53975167545,121436.04655515731,485428.55900138273,23,weekday
181390,4.87641,52.400729999999996,4.83818,52.375679999999996,120236.90752480875,490443.94220324233,117614.00764873388,487675.8325833917,23,weekday
181394,4.85805,52.37168,4.91838,52.33879,118963.79503236378,487220.716016125,123048.64618529716,483532.99234319816,23,weekday
181396,4.9089,52.36565,4.9305,52.33478,122422.29170720174,486525.72973013116,123871.83103038496,483081.55657151865,23,weekday
183859,4.86142,52.3475,4.9211599999999995,52.35269,119173.77707428331,484528.717645153,123248.0506241468,485078.32163417037,23,weekday
183897,4.89041,52.37715,4.88165,52.33251,121171.70689693389,487813.7262304074,120540.57375801547,482851.08983278566,23,weekday
183875,4.894880000000001,52.352129999999995,4.8552,52.379509999999996,121457.16971628103,485027.85142086056,118776.10376676166,488093.3250339196,23,weekday
183872,4.88622,52.352940000000004,4.872719999999999,52.336729999999996,120867.77963473593,485122.0169642448,119935.22936938229,483324.8982106391,23,weekday
183886,4.820119999999999,52.377990000000004,4.84509,52.375409999999995,116386.23457669604,487942.319508747,118084.31546518549,487642.2492410336,23,weekday
183888,4.923430000000001,52.358999999999995,4.88577,52.36534,123407.19818406344,485779.39857039717,120846.66644828396,486501.8865111072,23,weekday
183873,4.86496,52.365320000000004,4.90906,52.34321,119429.27139559398,486509.6713275622,122416.71885541476,484028.92127655935,23,weekday
183887,4.86942,52.365809999999996,4.917730000000001,52.35764,119733.43359450661,486562.01042708324,123017.93169558104,485630.5807926899,23,weekday
183909,4.96289,52.36893,4.95446,52.36607,126101.70137795003,486867.77571647544,125525.67357543645,486552.9570758957,23,weekday
183890,4.8846300000000005,52.3556,4.86384,52.371520000000004,120761.50579537396,485418.72538295377,119357.96936207099,487200.05064320593,23,weekday
183885,4.90088,52.36991,4.8887,52.362770000000005,121879.2289886791,487003.3453213487,121044.263498024,486214.5643223565,23,weekday
183877,4.9017599999999995,52.34285,4.85047,52.35232,121918.9950670654,483992.1732138365,118431.63968974256,485070.4702266554,23,weekday
183874,4.87095,52.3717,4.88448,52.38615,119842.3097731261,487216.60495939886,120774.86582483148,488817.87964418833,23,weekday
183908,4.906569999999999,52.37335,5.00309,52.35265,122269.27673943511,487383.5053826198,128829.93996702047,485041.1368736333,23,weekday
183895,4.929209999999999,52.39731,4.91864,52.35171,123827.87209173235,490039.39735590125,123075.65789989487,484970.39099416253,23,weekday
183896,4.87487,52.3343,4.86777,52.32356,120079.8504378928,483053.4934667469,119587.36540655652,481861.9845712469,23,weekday
183893,4.8711,52.38482,4.849419999999999,52.369609999999994,119862.92118047283,488676.3030743938,118374.37742580131,486994.7285364666,23,weekday
183914,4.88923,52.37081,4.91827,52.41215,121086.51071630017,487108.8698765546,123093.96442176083,491695.31717656774,23,weekday
183916,4.8838,52.36527,4.86566,52.32873,120712.43462588529,486495.0282809295,119447.65542952347,482438.24100559304,23,weekday
183900,4.87541,52.36718,4.8926099999999995,52.35293,120142.48737688258,486711.5425386204,121303.12007814508,485117.9144237117,23,weekday
183930,4.89304,52.383559999999996,4.95339,52.316720000000004,121355.65331418527,488525.6991597005,125419.93674605721,481062.5744548554,23,weekday
183903,4.89156,52.37948,4.83841,52.37737,121251.7862481413,488072.43324771523,117631.09335544851,487863.7479599177,23,weekday
183901,4.85324,52.36828,4.86782,52.33214,118633.44365549524,486844.8254902795,119597.61375626997,482816.587075597,23,weekday
183928,4.9036,52.35433,4.86041,52.377109999999995,122052.9040940115,485268.62974174356,119128.90437049855,487823.7024195831,23,weekday
183917,4.88535,52.3549,4.87752,52.37645,120810.01686555843,485340.50167909113,120293.44836088983,487741.93712830293,23,weekday
183931,4.86384,52.371520000000004,4.8896,52.35188,119357.96936207099,487200.05064320593,121097.24792117786,485002.4923229079,23,weekday
183925,4.8997,52.3568,4.84477,52.37001,121789.05527459717,485545.22860277846,118058.02794560956,487041.59376203135,23,weekday
183921,4.936380000000001,52.36377,4.8766300000000005,52.367909999999995,124292.6591706055,486304.55780711636,120226.1509248798,486792.17832170665,23,weekday
183934,4.8938,52.39947,4.88415,52.38223,121419.44960845516,490295.5487925702,120749.37213064675,488381.883586998,23,weekday
183924,4.8887,52.362770000000005,4.8916699999999995,52.37689,121044.263498024,486214.5643223565,121257.30552615554,487784.21040041297,23,weekday
183902,4.93239,52.37491,4.9414,52.36612,124028.66595193345,487545.7285030325,124636.19552031471,486563.9113958832,23,weekday
183918,4.95806,52.30553,4.92593,52.3566,125730.99389674593,479815.65595918003,123575.7998462224,485511.28070102783,23,weekday
183923,4.86276,52.35971,4.8632599999999995,52.34458,119274.9116650226,485886.57015525555,119296.80220260839,484202.92402854015,23,weekday
183932,4.88577,52.36534,4.93889,52.3771,120846.66644828396,486501.8865111072,124472.79755421702,487786.63756607415,23,weekday
183935,4.93326,52.34646,4.9410300000000005,52.39602,124068.08418722067,484379.92254776857,124631.47686610594,489890.8477174017,23,weekday
